# OpenSignals Text File Format
# {"20:16:04:12:00:92": {"sensor": ["ECGBIT", "EDABITREV"], "device name": "79", "column": ["nSeq", "I1", "I2", "O1", "O2", "A2", "A3"], "sync interval": 2, "time": "12:13:37.71", "comments": "", "device connection": "BTH20:16:04:12:00:92", "channels": [2, 3], "keywords": "", "convertedValues": 0, "mode": 0, "digital IO": [0, 0, 1, 1], "firmware version": 1281, "device": "bitalino_rev", "position": 0, "sampling rate": 100, "label": ["A2", "A3"], "resolution": [4, 1, 1, 1, 1, 10, 10], "date": "2019-4-4", "special": [{}, {}]}}
# EndOfHeader
10	0	0	0	0	551	249	
11	0	0	0	0	562	249	
12	0	0	0	0	562	248	
13	0	0	0	0	563	249	
14	0	0	0	0	579	249	
15	0	0	0	0	567	248	
0	0	0	0	0	524	249	
1	0	0	0	0	497	248	
2	0	0	0	0	446	249	
3	0	0	0	0	476	249	
4	0	0	0	0	448	249	
5	0	0	0	0	433	249	
6	0	0	0	0	466	249	
7	0	0	0	0	449	249	
8	0	0	0	0	467	249	
9	0	0	0	0	460	249	
10	0	0	0	0	487	248	
11	0	0	0	0	489	248	
12	0	0	0	0	458	248	
13	0	0	0	0	495	248	
14	0	0	0	0	506	248	
15	0	0	0	0	511	248	
0	0	0	0	0	505	248	
1	0	0	0	0	514	248	
2	0	0	0	0	515	248	
3	0	0	0	0	494	248	
4	0	0	0	0	491	248	
5	0	0	0	0	518	248	
6	0	0	0	0	508	248	
7	0	0	0	0	507	248	
8	0	0	0	0	507	248	
9	0	0	0	0	499	248	
10	0	0	0	0	497	248	
11	0	0	0	0	516	248	
12	0	0	0	0	498	248	
13	0	0	0	0	508	248	
14	0	0	0	0	512	248	
15	0	0	0	0	480	248	
0	0	0	0	0	513	248	
1	0	0	0	0	513	248	
2	0	0	0	0	509	248	
3	0	0	0	0	510	248	
4	0	0	0	0	516	248	
5	0	0	0	0	523	248	
6	0	0	0	0	512	248	
7	0	0	0	0	515	248	
8	0	0	0	0	519	248	
9	0	0	0	0	530	248	
10	0	0	0	0	529	248	
11	0	0	0	0	546	248	
12	0	0	0	0	525	248	
13	0	0	0	0	516	248	
14	0	0	0	0	477	248	
15	0	0	0	0	526	248	
0	0	0	0	0	499	248	
1	0	0	0	0	485	248	
2	0	0	0	0	533	248	
3	0	0	0	0	560	248	
4	0	0	0	0	616	248	
5	0	0	0	0	678	248	
6	0	0	0	0	512	248	
7	0	0	0	0	426	248	
8	0	0	0	0	461	248	
9	0	0	0	0	478	248	
10	0	0	0	0	472	248	
11	0	0	0	0	487	247	
12	0	0	0	0	501	248	
13	0	0	0	0	470	248	
14	0	0	0	0	492	248	
15	0	0	0	0	508	248	
0	0	0	0	0	505	248	
1	0	0	0	0	505	248	
2	0	0	0	0	511	247	
3	0	0	0	0	503	248	
4	0	0	0	0	514	247	
5	0	0	0	0	508	247	
6	0	0	0	0	524	247	
7	0	0	0	0	540	247	
8	0	0	0	0	538	248	
9	0	0	0	0	553	248	
10	0	0	0	0	559	247	
11	0	0	0	0	564	247	
12	0	0	0	0	558	247	
13	0	0	0	0	548	247	
14	0	0	0	0	553	247	
15	0	0	0	0	537	247	
0	0	0	0	0	504	248	
1	0	0	0	0	499	247	
2	0	0	0	0	484	248	
3	0	0	0	0	452	247	
4	0	0	0	0	458	247	
5	0	0	0	0	450	247	
6	0	0	0	0	470	247	
7	0	0	0	0	480	247	
8	0	0	0	0	493	247	
9	0	0	0	0	476	247	
10	0	0	0	0	479	247	
11	0	0	0	0	501	247	
12	0	0	0	0	493	247	
13	0	0	0	0	496	247	
14	0	0	0	0	487	247	
15	0	0	0	0	494	247	
0	0	0	0	0	495	247	
1	0	0	0	0	511	247	
2	0	0	0	0	503	247	
3	0	0	0	0	506	247	
4	0	0	0	0	504	247	
5	0	0	0	0	516	247	
6	0	0	0	0	518	247	
7	0	0	0	0	496	247	
8	0	0	0	0	515	247	
9	0	0	0	0	500	247	
10	0	0	0	0	495	247	
11	0	0	0	0	508	247	
12	0	0	0	0	516	247	
13	0	0	0	0	512	247	
14	0	0	0	0	504	247	
15	0	0	0	0	523	247	
0	0	0	0	0	492	247	
1	0	0	0	0	502	247	
2	0	0	0	0	513	248	
3	0	0	0	0	502	247	
4	0	0	0	0	525	247	
5	0	0	0	0	501	247	
6	0	0	0	0	513	248	
7	0	0	0	0	512	247	
8	0	0	0	0	540	248	
9	0	0	0	0	538	248	
10	0	0	0	0	535	248	
11	0	0	0	0	517	248	
12	0	0	0	0	538	247	
13	0	0	0	0	515	248	
14	0	0	0	0	497	248	
15	0	0	0	0	481	248	
0	0	0	0	0	508	248	
1	0	0	0	0	495	248	
2	0	0	0	0	516	248	
3	0	0	0	0	522	248	
4	0	0	0	0	567	248	
5	0	0	0	0	672	247	
6	0	0	0	0	643	248	
7	0	0	0	0	415	248	
8	0	0	0	0	444	248	
9	0	0	0	0	465	248	
10	0	0	0	0	470	248	
11	0	0	0	0	465	248	
12	0	0	0	0	471	248	
13	0	0	0	0	473	248	
14	0	0	0	0	513	248	
15	0	0	0	0	483	249	
0	0	0	0	0	503	248	
1	0	0	0	0	492	249	
2	0	0	0	0	511	249	
3	0	0	0	0	520	249	
4	0	0	0	0	516	249	
5	0	0	0	0	516	249	
6	0	0	0	0	501	249	
7	0	0	0	0	541	249	
8	0	0	0	0	540	249	
9	0	0	0	0	547	249	
10	0	0	0	0	554	249	
11	0	0	0	0	548	249	
12	0	0	0	0	568	249	
13	0	0	0	0	547	250	
14	0	0	0	0	556	250	
15	0	0	0	0	523	250	
0	0	0	0	0	534	250	
1	0	0	0	0	487	250	
2	0	0	0	0	463	250	
3	0	0	0	0	464	250	
4	0	0	0	0	454	250	
5	0	0	0	0	464	250	
6	0	0	0	0	472	251	
7	0	0	0	0	462	251	
8	0	0	0	0	468	251	
9	0	0	0	0	499	251	
10	0	0	0	0	484	251	
11	0	0	0	0	474	251	
12	0	0	0	0	483	251	
13	0	0	0	0	491	251	
14	0	0	0	0	506	251	
15	0	0	0	0	496	251	
0	0	0	0	0	502	251	
1	0	0	0	0	481	252	
2	0	0	0	0	504	252	
3	0	0	0	0	508	252	
4	0	0	0	0	514	252	
5	0	0	0	0	485	252	
6	0	0	0	0	513	252	
7	0	0	0	0	511	252	
8	0	0	0	0	515	252	
9	0	0	0	0	498	252	
10	0	0	0	0	503	252	
11	0	0	0	0	512	252	
12	0	0	0	0	513	253	
13	0	0	0	0	528	253	
14	0	0	0	0	512	253	
15	0	0	0	0	491	253	
0	0	0	0	0	533	253	
1	0	0	0	0	518	253	
2	0	0	0	0	510	253	
3	0	0	0	0	502	253	
4	0	0	0	0	519	253	
5	0	0	0	0	519	254	
6	0	0	0	0	529	254	
7	0	0	0	0	519	254	
8	0	0	0	0	524	254	
9	0	0	0	0	522	254	
10	0	0	0	0	522	254	
11	0	0	0	0	516	254	
12	0	0	0	0	543	254	
13	0	0	0	0	543	254	
14	0	0	0	0	538	254	
15	0	0	0	0	535	254	
0	0	0	0	0	503	255	
1	0	0	0	0	510	255	
2	0	0	0	0	499	255	
3	0	0	0	0	508	255	
4	0	0	0	0	521	255	
5	0	0	0	0	508	255	
6	0	0	0	0	545	255	
7	0	0	0	0	621	255	
8	0	0	0	0	689	255	
9	0	0	0	0	544	255	
10	0	0	0	0	386	255	
11	0	0	0	0	447	255	
12	0	0	0	0	474	255	
13	0	0	0	0	508	255	
14	0	0	0	0	487	255	
15	0	0	0	0	500	255	
0	0	0	0	0	506	256	
1	0	0	0	0	519	256	
2	0	0	0	0	513	255	
3	0	0	0	0	499	256	
4	0	0	0	0	514	256	
5	0	0	0	0	507	256	
6	0	0	0	0	516	256	
7	0	0	0	0	548	256	
8	0	0	0	0	510	256	
9	0	0	0	0	531	256	
10	0	0	0	0	533	257	
11	0	0	0	0	528	256	
12	0	0	0	0	555	257	
13	0	0	0	0	559	257	
14	0	0	0	0	558	257	
15	0	0	0	0	564	257	
0	0	0	0	0	599	257	
1	0	0	0	0	543	257	
2	0	0	0	0	519	257	
3	0	0	0	0	504	257	
4	0	0	0	0	488	257	
5	0	0	0	0	450	257	
6	0	0	0	0	443	257	
7	0	0	0	0	462	257	
8	0	0	0	0	469	257	
9	0	0	0	0	464	257	
10	0	0	0	0	467	258	
11	0	0	0	0	475	257	
12	0	0	0	0	460	258	
13	0	0	0	0	480	258	
14	0	0	0	0	494	258	
15	0	0	0	0	492	258	
0	0	0	0	0	511	258	
1	0	0	0	0	500	258	
2	0	0	0	0	502	258	
3	0	0	0	0	515	258	
4	0	0	0	0	532	258	
5	0	0	0	0	494	258	
6	0	0	0	0	527	258	
7	0	0	0	0	508	258	
8	0	0	0	0	516	258	
9	0	0	0	0	498	258	
10	0	0	0	0	511	259	
11	0	0	0	0	521	258	
12	0	0	0	0	527	259	
13	0	0	0	0	512	259	
14	0	0	0	0	543	258	
15	0	0	0	0	497	259	
0	0	0	0	0	503	259	
1	0	0	0	0	513	259	
2	0	0	0	0	512	259	
3	0	0	0	0	528	259	
4	0	0	0	0	518	259	
5	0	0	0	0	514	259	
6	0	0	0	0	511	259	
7	0	0	0	0	549	259	
8	0	0	0	0	523	259	
9	0	0	0	0	542	259	
10	0	0	0	0	518	259	
11	0	0	0	0	515	259	
12	0	0	0	0	518	259	
13	0	0	0	0	478	259	
14	0	0	0	0	515	259	
15	0	0	0	0	492	259	
0	0	0	0	0	513	259	
1	0	0	0	0	529	259	
2	0	0	0	0	587	259	
3	0	0	0	0	655	259	
4	0	0	0	0	592	259	
5	0	0	0	0	398	259	
6	0	0	0	0	426	259	
7	0	0	0	0	463	259	
8	0	0	0	0	488	259	
9	0	0	0	0	493	259	
10	0	0	0	0	495	259	
11	0	0	0	0	498	259	
12	0	0	0	0	517	259	
13	0	0	0	0	500	259	
14	0	0	0	0	537	259	
15	0	0	0	0	505	259	
0	0	0	0	0	516	259	
1	0	0	0	0	500	259	
2	0	0	0	0	510	259	
3	0	0	0	0	527	259	
4	0	0	0	0	546	259	
5	0	0	0	0	521	259	
6	0	0	0	0	536	259	
7	0	0	0	0	533	259	
8	0	0	0	0	560	259	
9	0	0	0	0	536	259	
10	0	0	0	0	568	260	
11	0	0	0	0	572	259	
12	0	0	0	0	551	259	
13	0	0	0	0	541	259	
14	0	0	0	0	510	259	
15	0	0	0	0	487	259	
0	0	0	0	0	468	259	
1	0	0	0	0	432	259	
2	0	0	0	0	465	259	
3	0	0	0	0	451	259	
4	0	0	0	0	446	260	
5	0	0	0	0	473	259	
6	0	0	0	0	472	259	
7	0	0	0	0	461	259	
8	0	0	0	0	475	260	
9	0	0	0	0	486	259	
10	0	0	0	0	505	259	
11	0	0	0	0	500	260	
12	0	0	0	0	522	259	
13	0	0	0	0	517	260	
14	0	0	0	0	515	259	
15	0	0	0	0	518	259	
0	0	0	0	0	510	259	
1	0	0	0	0	500	259	
2	0	0	0	0	514	259	
3	0	0	0	0	515	259	
4	0	0	0	0	502	259	
5	0	0	0	0	511	259	
6	0	0	0	0	504	259	
7	0	0	0	0	524	259	
8	0	0	0	0	507	259	
9	0	0	0	0	486	259	
10	0	0	0	0	510	259	
11	0	0	0	0	508	259	
12	0	0	0	0	515	259	
13	0	0	0	0	480	259	
14	0	0	0	0	527	259	
15	0	0	0	0	500	259	
0	0	0	0	0	515	259	
1	0	0	0	0	523	259	
2	0	0	0	0	529	259	
3	0	0	0	0	520	259	
4	0	0	0	0	551	259	
5	0	0	0	0	526	259	
6	0	0	0	0	524	259	
7	0	0	0	0	520	259	
8	0	0	0	0	497	259	
9	0	0	0	0	502	259	
10	0	0	0	0	519	259	
11	0	0	0	0	505	259	
12	0	0	0	0	519	259	
13	0	0	0	0	538	259	
14	0	0	0	0	604	259	
15	0	0	0	0	661	259	
0	0	0	0	0	597	259	
1	0	0	0	0	399	259	
2	0	0	0	0	448	259	
3	0	0	0	0	467	259	
4	0	0	0	0	496	259	
5	0	0	0	0	466	259	
6	0	0	0	0	475	259	
7	0	0	0	0	473	259	
8	0	0	0	0	504	259	
9	0	0	0	0	505	259	
10	0	0	0	0	524	259	
11	0	0	0	0	512	258	
12	0	0	0	0	499	259	
13	0	0	0	0	527	259	
14	0	0	0	0	504	258	
15	0	0	0	0	518	258	
0	0	0	0	0	533	258	
1	0	0	0	0	508	258	
2	0	0	0	0	545	258	
3	0	0	0	0	526	258	
4	0	0	0	0	565	259	
5	0	0	0	0	535	258	
6	0	0	0	0	554	258	
7	0	0	0	0	560	258	
8	0	0	0	0	562	258	
9	0	0	0	0	527	258	
10	0	0	0	0	518	258	
11	0	0	0	0	465	258	
12	0	0	0	0	475	258	
13	0	0	0	0	449	258	
14	0	0	0	0	459	258	
15	0	0	0	0	469	258	
0	0	0	0	0	479	258	
1	0	0	0	0	460	258	
2	0	0	0	0	480	258	
3	0	0	0	0	482	258	
4	0	0	0	0	486	258	
5	0	0	0	0	479	258	
6	0	0	0	0	507	258	
7	0	0	0	0	500	258	
8	0	0	0	0	496	258	
9	0	0	0	0	487	258	
10	0	0	0	0	499	258	
11	0	0	0	0	505	258	
12	0	0	0	0	511	258	
13	0	0	0	0	498	257	
14	0	0	0	0	505	258	
15	0	0	0	0	510	258	
0	0	0	0	0	509	258	
1	0	0	0	0	508	258	
2	0	0	0	0	513	258	
3	0	0	0	0	510	258	
4	0	0	0	0	504	258	
5	0	0	0	0	504	258	
6	0	0	0	0	530	258	
7	0	0	0	0	522	258	
8	0	0	0	0	488	258	
9	0	0	0	0	514	258	
10	0	0	0	0	505	258	
11	0	0	0	0	508	258	
12	0	0	0	0	506	258	
13	0	0	0	0	518	259	
14	0	0	0	0	525	258	
15	0	0	0	0	494	258	
0	0	0	0	0	500	259	
1	0	0	0	0	494	259	
2	0	0	0	0	512	259	
3	0	0	0	0	520	259	
4	0	0	0	0	508	259	
5	0	0	0	0	508	259	
6	0	0	0	0	543	259	
7	0	0	0	0	527	259	
8	0	0	0	0	531	259	
9	0	0	0	0	513	259	
10	0	0	0	0	487	259	
11	0	0	0	0	492	259	
12	0	0	0	0	497	259	
13	0	0	0	0	504	259	
14	0	0	0	0	497	259	
15	0	0	0	0	531	259	
0	0	0	0	0	569	260	
1	0	0	0	0	667	259	
2	0	0	0	0	633	260	
3	0	0	0	0	433	260	
4	0	0	0	0	457	260	
5	0	0	0	0	463	260	
6	0	0	0	0	466	260	
7	0	0	0	0	429	260	
8	0	0	0	0	476	260	
9	0	0	0	0	477	261	
10	0	0	0	0	490	261	
11	0	0	0	0	488	261	
12	0	0	0	0	499	261	
13	0	0	0	0	497	261	
14	0	0	0	0	496	261	
15	0	0	0	0	493	261	
0	0	0	0	0	503	261	
1	0	0	0	0	514	261	
2	0	0	0	0	512	261	
3	0	0	0	0	528	262	
4	0	0	0	0	535	261	
5	0	0	0	0	524	262	
6	0	0	0	0	567	262	
7	0	0	0	0	557	262	
8	0	0	0	0	543	262	
9	0	0	0	0	553	262	
10	0	0	0	0	562	262	
11	0	0	0	0	532	262	
12	0	0	0	0	510	262	
13	0	0	0	0	495	263	
14	0	0	0	0	467	263	
15	0	0	0	0	456	262	
0	0	0	0	0	470	263	
1	0	0	0	0	460	263	
2	0	0	0	0	460	263	
3	0	0	0	0	467	263	
4	0	0	0	0	494	263	
5	0	0	0	0	470	263	
6	0	0	0	0	498	263	
7	0	0	0	0	484	263	
8	0	0	0	0	498	263	
9	0	0	0	0	501	263	
10	0	0	0	0	498	263	
11	0	0	0	0	501	263	
12	0	0	0	0	508	264	
13	0	0	0	0	503	263	
14	0	0	0	0	527	264	
15	0	0	0	0	494	264	
0	0	0	0	0	512	264	
1	0	0	0	0	507	264	
2	0	0	0	0	522	264	
3	0	0	0	0	527	264	
4	0	0	0	0	527	264	
5	0	0	0	0	516	264	
6	0	0	0	0	504	264	
7	0	0	0	0	533	264	
8	0	0	0	0	523	264	
9	0	0	0	0	511	265	
10	0	0	0	0	512	265	
11	0	0	0	0	519	265	
12	0	0	0	0	512	265	
13	0	0	0	0	511	265	
14	0	0	0	0	527	265	
15	0	0	0	0	514	265	
0	0	0	0	0	512	265	
1	0	0	0	0	515	265	
2	0	0	0	0	518	265	
3	0	0	0	0	509	265	
4	0	0	0	0	526	265	
5	0	0	0	0	520	266	
6	0	0	0	0	524	265	
7	0	0	0	0	508	266	
8	0	0	0	0	518	266	
9	0	0	0	0	520	266	
10	0	0	0	0	509	266	
11	0	0	0	0	524	266	
12	0	0	0	0	508	266	
13	0	0	0	0	513	266	
14	0	0	0	0	516	266	
15	0	0	0	0	528	267	
0	0	0	0	0	538	266	
1	0	0	0	0	521	267	
2	0	0	0	0	514	266	
3	0	0	0	0	542	266	
4	0	0	0	0	536	267	
5	0	0	0	0	493	267	
6	0	0	0	0	499	267	
7	0	0	0	0	512	267	
8	0	0	0	0	484	267	
9	0	0	0	0	500	267	
10	0	0	0	0	551	267	
11	0	0	0	0	580	267	
12	0	0	0	0	671	267	
13	0	0	0	0	615	267	
14	0	0	0	0	435	267	
15	0	0	0	0	453	267	
0	0	0	0	0	504	267	
1	0	0	0	0	465	267	
2	0	0	0	0	471	267	
3	0	0	0	0	489	268	
4	0	0	0	0	484	268	
5	0	0	0	0	510	267	
6	0	0	0	0	495	267	
7	0	0	0	0	509	268	
8	0	0	0	0	498	268	
9	0	0	0	0	512	267	
10	0	0	0	0	509	268	
11	0	0	0	0	487	268	
12	0	0	0	0	540	268	
13	0	0	0	0	514	268	
14	0	0	0	0	530	268	
15	0	0	0	0	526	268	
0	0	0	0	0	556	267	
1	0	0	0	0	557	268	
2	0	0	0	0	558	268	
3	0	0	0	0	583	268	
4	0	0	0	0	590	268	
5	0	0	0	0	562	268	
6	0	0	0	0	541	268	
7	0	0	0	0	514	268	
8	0	0	0	0	495	268	
9	0	0	0	0	489	268	
10	0	0	0	0	467	268	
11	0	0	0	0	456	268	
12	0	0	0	0	466	268	
13	0	0	0	0	478	268	
14	0	0	0	0	468	268	
15	0	0	0	0	473	268	
0	0	0	0	0	474	268	
1	0	0	0	0	468	268	
2	0	0	0	0	484	268	
3	0	0	0	0	501	268	
4	0	0	0	0	503	268	
5	0	0	0	0	517	268	
6	0	0	0	0	492	268	
7	0	0	0	0	497	268	
8	0	0	0	0	502	268	
9	0	0	0	0	494	268	
10	0	0	0	0	514	268	
11	0	0	0	0	508	268	
12	0	0	0	0	514	268	
13	0	0	0	0	504	268	
14	0	0	0	0	527	268	
15	0	0	0	0	518	268	
0	0	0	0	0	515	268	
1	0	0	0	0	512	268	
2	0	0	0	0	504	268	
3	0	0	0	0	511	268	
4	0	0	0	0	533	268	
5	0	0	0	0	527	268	
6	0	0	0	0	522	268	
7	0	0	0	0	520	268	
8	0	0	0	0	508	268	
9	0	0	0	0	501	268	
10	0	0	0	0	537	268	
11	0	0	0	0	516	268	
12	0	0	0	0	511	268	
13	0	0	0	0	514	268	
14	0	0	0	0	536	268	
15	0	0	0	0	483	268	
0	0	0	0	0	510	268	
1	0	0	0	0	519	268	
2	0	0	0	0	523	268	
3	0	0	0	0	520	268	
4	0	0	0	0	515	268	
5	0	0	0	0	509	268	
6	0	0	0	0	510	268	
7	0	0	0	0	511	268	
8	0	0	0	0	526	268	
9	0	0	0	0	510	268	
10	0	0	0	0	527	268	
11	0	0	0	0	537	268	
12	0	0	0	0	541	268	
13	0	0	0	0	535	268	
14	0	0	0	0	530	268	
15	0	0	0	0	525	268	
0	0	0	0	0	529	268	
1	0	0	0	0	492	268	
2	0	0	0	0	511	268	
3	0	0	0	0	506	268	
4	0	0	0	0	501	268	
5	0	0	0	0	560	268	
6	0	0	0	0	608	267	
7	0	0	0	0	678	268	
8	0	0	0	0	564	268	
9	0	0	0	0	384	268	
10	0	0	0	0	472	268	
11	0	0	0	0	465	268	
12	0	0	0	0	503	268	
13	0	0	0	0	483	268	
14	0	0	0	0	476	268	
15	0	0	0	0	496	267	
0	0	0	0	0	521	267	
1	0	0	0	0	503	268	
2	0	0	0	0	512	268	
3	0	0	0	0	489	268	
4	0	0	0	0	515	267	
5	0	0	0	0	511	267	
6	0	0	0	0	526	267	
7	0	0	0	0	528	267	
8	0	0	0	0	519	267	
9	0	0	0	0	534	267	
10	0	0	0	0	534	267	
11	0	0	0	0	539	267	
12	0	0	0	0	555	267	
13	0	0	0	0	550	267	
14	0	0	0	0	569	267	
15	0	0	0	0	560	267	
0	0	0	0	0	566	267	
1	0	0	0	0	539	267	
2	0	0	0	0	522	267	
3	0	0	0	0	482	267	
4	0	0	0	0	474	267	
5	0	0	0	0	443	267	
6	0	0	0	0	463	267	
7	0	0	0	0	457	266	
8	0	0	0	0	457	266	
9	0	0	0	0	478	267	
10	0	0	0	0	474	266	
11	0	0	0	0	479	266	
12	0	0	0	0	475	266	
13	0	0	0	0	509	266	
14	0	0	0	0	493	267	
15	0	0	0	0	510	266	
0	0	0	0	0	486	266	
1	0	0	0	0	504	266	
2	0	0	0	0	519	266	
3	0	0	0	0	509	265	
4	0	0	0	0	510	266	
5	0	0	0	0	514	266	
6	0	0	0	0	504	265	
7	0	0	0	0	511	265	
8	0	0	0	0	500	265	
9	0	0	0	0	513	265	
10	0	0	0	0	518	265	
11	0	0	0	0	504	265	
12	0	0	0	0	511	265	
13	0	0	0	0	525	265	
14	0	0	0	0	506	265	
15	0	0	0	0	515	265	
0	0	0	0	0	511	265	
1	0	0	0	0	508	265	
2	0	0	0	0	530	265	
3	0	0	0	0	518	265	
4	0	0	0	0	529	265	
5	0	0	0	0	505	265	
6	0	0	0	0	506	265	
7	0	0	0	0	510	265	
8	0	0	0	0	502	265	
9	0	0	0	0	518	264	
10	0	0	0	0	518	265	
11	0	0	0	0	507	265	
12	0	0	0	0	521	265	
13	0	0	0	0	536	264	
14	0	0	0	0	539	264	
15	0	0	0	0	529	264	
0	0	0	0	0	529	265	
1	0	0	0	0	539	264	
2	0	0	0	0	530	264	
3	0	0	0	0	492	264	
4	0	0	0	0	494	264	
5	0	0	0	0	489	264	
6	0	0	0	0	512	264	
7	0	0	0	0	508	264	
8	0	0	0	0	541	264	
9	0	0	0	0	614	264	
10	0	0	0	0	671	264	
11	0	0	0	0	539	264	
12	0	0	0	0	391	264	
13	0	0	0	0	446	264	
14	0	0	0	0	456	264	
15	0	0	0	0	467	263	
0	0	0	0	0	522	264	
1	0	0	0	0	489	263	
2	0	0	0	0	492	263	
3	0	0	0	0	498	263	
4	0	0	0	0	494	264	
5	0	0	0	0	486	263	
6	0	0	0	0	508	263	
7	0	0	0	0	497	263	
8	0	0	0	0	513	263	
9	0	0	0	0	519	263	
10	0	0	0	0	529	263	
11	0	0	0	0	534	263	
12	0	0	0	0	531	263	
13	0	0	0	0	532	263	
14	0	0	0	0	530	263	
15	0	0	0	0	559	263	
0	0	0	0	0	562	263	
1	0	0	0	0	552	263	
2	0	0	0	0	561	263	
3	0	0	0	0	551	263	
4	0	0	0	0	552	263	
5	0	0	0	0	505	263	
6	0	0	0	0	474	263	
7	0	0	0	0	463	263	
8	0	0	0	0	458	263	
9	0	0	0	0	450	263	
10	0	0	0	0	455	263	
11	0	0	0	0	472	263	
12	0	0	0	0	479	263	
13	0	0	0	0	466	262	
14	0	0	0	0	479	262	
15	0	0	0	0	481	262	
0	0	0	0	0	497	262	
1	0	0	0	0	482	262	
2	0	0	0	0	496	262	
3	0	0	0	0	501	262	
4	0	0	0	0	491	262	
5	0	0	0	0	504	262	
6	0	0	0	0	514	262	
7	0	0	0	0	516	262	
8	0	0	0	0	497	262	
9	0	0	0	0	513	262	
10	0	0	0	0	523	262	
11	0	0	0	0	513	262	
12	0	0	0	0	514	262	
13	0	0	0	0	499	262	
14	0	0	0	0	508	261	
15	0	0	0	0	511	261	
0	0	0	0	0	521	262	
1	0	0	0	0	495	261	
2	0	0	0	0	516	261	
3	0	0	0	0	517	261	
4	0	0	0	0	524	261	
5	0	0	0	0	523	261	
6	0	0	0	0	509	261	
7	0	0	0	0	512	261	
8	0	0	0	0	512	261	
9	0	0	0	0	521	261	
10	0	0	0	0	527	261	
11	0	0	0	0	502	261	
12	0	0	0	0	518	260	
13	0	0	0	0	528	261	
14	0	0	0	0	519	260	
15	0	0	0	0	524	261	
0	0	0	0	0	540	260	
1	0	0	0	0	520	261	
2	0	0	0	0	547	260	
3	0	0	0	0	525	260	
4	0	0	0	0	527	260	
5	0	0	0	0	484	260	
6	0	0	0	0	482	260	
7	0	0	0	0	524	260	
8	0	0	0	0	522	260	
9	0	0	0	0	536	260	
10	0	0	0	0	559	260	
11	0	0	0	0	676	260	
